spot_name,district,category,year,month,season,festival,total_visitors,estimated_visitors
Sri Abhaya Anjaneya Temple,Bhadradri Kothagudem,Temple,2025,September,Monsoon,Bathukamma (Engili Pula to Saddula),4464,4464
Sri Abhaya Anjaneya Temple,Bhadradri Kothagudem,Temple,2025,October,Post-Monsoon,"Vijaya Dasami/Dussehra, Diwali/Deepavali",17068,17068
Sri Abhaya Anjaneya Temple,Bhadradri Kothagudem,Temple,2025,November,Post-Monsoon,No Major Festival / Public Holiday,8470,8470
Sri Abhaya Anjaneya Temple,Bhadradri Kothagudem,Temple,2025,December,Winter,Christmas,7498,7498
Sri Gnana Saraswathi Temple,Nirmal,Temple,2024,January,Winter,"Bhogi, Sankranti/Pongal, New Year's Day, Republic Day",15794,15794
Sri Gnana Saraswathi Temple,Nirmal,Temple,2024,February,Winter,No Major Festival / Public Holiday,9995,9995
Sri Gnana Saraswathi Temple,Nirmal,Temple,2024,March,Summer,"Maha Shivaratri, Holi",7439,7439
Sri Gnana Saraswathi Temple,Nirmal,Temple,2024,April,Summer,"Ugadi, Sri Rama Navami, Eid-ul-Fitr, Ambedkar Jayanti",7093,7093
Sri Gnana Saraswathi Temple,Nirmal,Temple,2024,May,Summer,May Day,6493,6493
Sri Gnana Saraswathi Temple,Nirmal,Temple,2024,June,Monsoon,"Bakrid/Eid-ul-Adha, Telangana Formation Day",4666,4666
Sri Gnana Saraswathi Temple,Nirmal,Temple,2024,July,Monsoon,Bonalu,4325,4325
Sri Gnana Saraswathi Temple,Nirmal,Temple,2024,August,Monsoon,"Raksha Bandhan, Krishna Janmashtami, Independence Day",4557,4557
Sri Gnana Saraswathi Temple,Nirmal,Temple,2024,September,Monsoon,"Ganesh Chaturthi, Engili Pula Bathukamma (start)",4411,4411
Sri Gnana Saraswathi Temple,Nirmal,Temple,2024,October,Post-Monsoon,"Bathukamma (Saddula Bathukamma), Dussehra/Vijayadashami",17426,17426
Sri Gnana Saraswathi Temple,Nirmal,Temple,2024,November,Post-Monsoon,Diwali/Deepavali,6747,6747
Sri Gnana Saraswathi Temple,Nirmal,Temple,2024,December,Winter,Christmas,7128,7128
Sri Gnana Saraswathi Temple,Nirmal,Temple,2025,January,Winter,"Bhogi, Sankranti/Pongal, New Year's Day, Republic Day",15951,15951
Sri Gnana Saraswathi Temple,Nirmal,Temple,2025,February,Winter,Maha Shivaratri,7219,7219
Sri Gnana Saraswathi Temple,Nirmal,Temple,2025,March,Summer,"Holi, Ugadi, Eid-ul-Fitr",7345,7345
Sri Gnana Saraswathi Temple,Nirmal,Temple,2025,April,Summer,"Sri Rama Navami, Ambedkar Jayanti",5808,5808
Sri Gnana Saraswathi Temple,Nirmal,Temple,2025,May,Summer,May Day,6704,6704
Sri Gnana Saraswathi Temple,Nirmal,Temple,2025,June,Monsoon,"Bakrid/Eid-ul-Adha, Telangana Formation Day",4236,4236
Sri Gnana Saraswathi Temple,Nirmal,Temple,2025,July,Monsoon,Bonalu,4510,4510
Sri Gnana Saraswathi Temple,Nirmal,Temple,2025,August,Monsoon,"Krishna Ashtami, Vinayaka Chavithi, Independence Day",4557,4557
Sri Gnana Saraswathi Temple,Nirmal,Temple,2025,September,Monsoon,Bathukamma (Engili Pula to Saddula),4749,4749
Sri Gnana Saraswathi Temple,Nirmal,Temple,2025,October,Post-Monsoon,"Vijaya Dasami/Dussehra, Diwali/Deepavali",17435,17435
Sri Gnana Saraswathi Temple,Nirmal,Temple,2025,November,Post-Monsoon,No Major Festival / Public Holiday,8938,8938
Sri Gnana Saraswathi Temple,Nirmal,Temple,2025,December,Winter,Christmas,7566,7566
Sri Laxmi Narshima Swamy Temple - Jankampet,Nizamabad,Temple,2024,January,Winter,"Bhogi, Sankranti/Pongal, New Year's Day, Republic Day",16824,16824
Sri Laxmi Narshima Swamy Temple - Jankampet,Nizamabad,Temple,2024,February,Winter,No Major Festival / Public Holiday,9664,9664
Sri Laxmi Narshima Swamy Temple - Jankampet,Nizamabad,Temple,2024,March,Summer,"Maha Shivaratri, Holi",7756,7756
Sri Laxmi Narshima Swamy Temple - Jankampet,Nizamabad,Temple,2024,April,Summer,"Ugadi, Sri Rama Navami, Eid-ul-Fitr, Ambedkar Jayanti",7716,7716
Sri Laxmi Narshima Swamy Temple - Jankampet,Nizamabad,Temple,2024,May,Summer,May Day,6921,6921
Sri Laxmi Narshima Swamy Temple - Jankampet,Nizamabad,Temple,2024,June,Monsoon,"Bakrid/Eid-ul-Adha, Telangana Formation Day",4603,4603
Sri Laxmi Narshima Swamy Temple - Jankampet,Nizamabad,Temple,2024,July,Monsoon,Bonalu,4707,4707
Sri Laxmi Narshima Swamy Temple - Jankampet,Nizamabad,Temple,2024,August,Monsoon,"Raksha Bandhan, Krishna Janmashtami, Independence Day",4497,4497
Sri Laxmi Narshima Swamy Temple - Jankampet,Nizamabad,Temple,2024,September,Monsoon,"Ganesh Chaturthi, Engili Pula Bathukamma (start)",4399,4399
Sri Laxmi Narshima Swamy Temple - Jankampet,Nizamabad,Temple,2024,October,Post-Monsoon,"Bathukamma (Saddula Bathukamma), Dussehra/Vijayadashami",17775,17775
Sri Laxmi Narshima Swamy Temple - Jankampet,Nizamabad,Temple,2024,November,Post-Monsoon,Diwali/Deepavali,6668,6668
Sri Laxmi Narshima Swamy Temple - Jankampet,Nizamabad,Temple,2024,December,Winter,Christmas,7399,7399
Sri Laxmi Narshima Swamy Temple - Jankampet,Nizamabad,Temple,2025,January,Winter,"Bhogi, Sankranti/Pongal, New Year's Day, Republic Day",17224,17224
Sri Laxmi Narshima Swamy Temple - Jankampet,Nizamabad,Temple,2025,February,Winter,Maha Shivaratri,7701,7701
Sri Laxmi Narshima Swamy Temple - Jankampet,Nizamabad,Temple,2025,March,Summer,"Holi, Ugadi, Eid-ul-Fitr",7324,7324
Sri Laxmi Narshima Swamy Temple - Jankampet,Nizamabad,Temple,2025,April,Summer,"Sri Rama Navami, Ambedkar Jayanti",5504,5504
Sri Laxmi Narshima Swamy Temple - Jankampet,Nizamabad,Temple,2025,May,Summer,May Day,6780,6780
Sri Laxmi Narshima Swamy Temple - Jankampet,Nizamabad,Temple,2025,June,Monsoon,"Bakrid/Eid-ul-Adha, Telangana Formation Day",4383,4383
Sri Laxmi Narshima Swamy Temple - Jankampet,Nizamabad,Temple,2025,July,Monsoon,Bonalu,4325,4325
Sri Laxmi Narshima Swamy Temple - Jankampet,Nizamabad,Temple,2025,August,Monsoon,"Krishna Ashtami, Vinayaka Chavithi, Independence Day",4631,4631
Sri Laxmi Narshima Swamy Temple - Jankampet,Nizamabad,Temple,2025,September,Monsoon,Bathukamma (Engili Pula to Saddula),4366,4366
Sri Laxmi Narshima Swamy Temple - Jankampet,Nizamabad,Temple,2025,October,Post-Monsoon,"Vijaya Dasami/Dussehra, Diwali/Deepavali",17155,17155
Sri Laxmi Narshima Swamy Temple - Jankampet,Nizamabad,Temple,2025,November,Post-Monsoon,No Major Festival / Public Holiday,8847,8847
Sri Laxmi Narshima Swamy Temple - Jankampet,Nizamabad,Temple,2025,December,Winter,Christmas,7933,7933
Sri Neelakanteshwara Temple,Nizamabad,Temple,2024,January,Winter,"Bhogi, Sankranti/Pongal, New Year's Day, Republic Day",15754,15754
Sri Neelakanteshwara Temple,Nizamabad,Temple,2024,February,Winter,No Major Festival / Public Holiday,9283,9283
Sri Neelakanteshwara Temple,Nizamabad,Temple,2024,March,Summer,"Maha Shivaratri, Holi",7507,7507
Sri Neelakanteshwara Temple,Nizamabad,Temple,2024,April,Summer,"Ugadi, Sri Rama Navami, Eid-ul-Fitr, Ambedkar Jayanti",7140,7140
Sri Neelakanteshwara Temple,Nizamabad,Temple,2024,May,Summer,May Day,6694,6694
Sri Neelakanteshwara Temple,Nizamabad,Temple,2024,June,Monsoon,"Bakrid/Eid-ul-Adha, Telangana Formation Day",4323,4323
Sri Neelakanteshwara Temple,Nizamabad,Temple,2024,July,Monsoon,Bonalu,4747,4747
Sri Neelakanteshwara Temple,Nizamabad,Temple,2024,August,Monsoon,"Raksha Bandhan, Krishna Janmashtami, Independence Day",4691,4691
Sri Neelakanteshwara Temple,Nizamabad,Temple,2024,September,Monsoon,"Ganesh Chaturthi, Engili Pula Bathukamma (start)",4354,4354
Sri Neelakanteshwara Temple,Nizamabad,Temple,2024,October,Post-Monsoon,"Bathukamma (Saddula Bathukamma), Dussehra/Vijayadashami",16893,16893
Sri Neelakanteshwara Temple,Nizamabad,Temple,2024,November,Post-Monsoon,Diwali/Deepavali,6659,6659
Sri Neelakanteshwara Temple,Nizamabad,Temple,2024,December,Winter,Christmas,7492,7492
Sri Neelakanteshwara Temple,Nizamabad,Temple,2025,January,Winter,"Bhogi, Sankranti/Pongal, New Year's Day, Republic Day",15548,15548
Sri Neelakanteshwara Temple,Nizamabad,Temple,2025,February,Winter,Maha Shivaratri,7654,7654
Sri Neelakanteshwara Temple,Nizamabad,Temple,2025,March,Summer,"Holi, Ugadi, Eid-ul-Fitr",7430,7430
Sri Neelakanteshwara Temple,Nizamabad,Temple,2025,April,Summer,"Sri Rama Navami, Ambedkar Jayanti",5972,5972
Sri Neelakanteshwara Temple,Nizamabad,Temple,2025,May,Summer,May Day,6622,6622
Sri Neelakanteshwara Temple,Nizamabad,Temple,2025,June,Monsoon,"Bakrid/Eid-ul-Adha, Telangana Formation Day",4664,4664
Sri Neelakanteshwara Temple,Nizamabad,Temple,2025,July,Monsoon,Bonalu,4657,4657
Sri Neelakanteshwara Temple,Nizamabad,Temple,2025,August,Monsoon,"Krishna Ashtami, Vinayaka Chavithi, Independence Day",4298,4298
Sri Neelakanteshwara Temple,Nizamabad,Temple,2025,September,Monsoon,Bathukamma (Engili Pula to Saddula),4445,4445
Sri Neelakanteshwara Temple,Nizamabad,Temple,2025,October,Post-Monsoon,"Vijaya Dasami/Dussehra, Diwali/Deepavali",16567,16567
Sri Neelakanteshwara Temple,Nizamabad,Temple,2025,November,Post-Monsoon,No Major Festival / Public Holiday,8705,8705
Sri Neelakanteshwara Temple,Nizamabad,Temple,2025,December,Winter,Christmas,7286,7286
Sri Rama Chandra Temple - Ammapalli,Ranga Reddy,Temple,2024,January,Winter,"Bhogi, Sankranti/Pongal, New Year's Day, Republic Day",16631,16631
Sri Rama Chandra Temple - Ammapalli,Ranga Reddy,Temple,2024,February,Winter,No Major Festival / Public Holiday,9716,9716
Sri Rama Chandra Temple - Ammapalli,Ranga Reddy,Temple,2024,March,Summer,"Maha Shivaratri, Holi",7406,7406
Sri Rama Chandra Temple - Ammapalli,Ranga Reddy,Temple,2024,April,Summer,"Ugadi, Sri Rama Navami, Eid-ul-Fitr, Ambedkar Jayanti",23435,23435
Sri Rama Chandra Temple - Ammapalli,Ranga Reddy,Temple,2024,May,Summer,May Day,6558,6558
Sri Rama Chandra Temple - Ammapalli,Ranga Reddy,Temple,2024,June,Monsoon,"Bakrid/Eid-ul-Adha, Telangana Formation Day",4590,4590
Sri Rama Chandra Temple - Ammapalli,Ranga Reddy,Temple,2024,July,Monsoon,Bonalu,4713,4713
Sri Rama Chandra Temple - Ammapalli,Ranga Reddy,Temple,2024,August,Monsoon,"Raksha Bandhan, Krishna Janmashtami, Independence Day",4261,4261
Sri Rama Chandra Temple - Ammapalli,Ranga Reddy,Temple,2024,September,Monsoon,"Ganesh Chaturthi, Engili Pula Bathukamma (start)",4305,4305
Sri Rama Chandra Temple - Ammapalli,Ranga Reddy,Temple,2024,October,Post-Monsoon,"Bathukamma (Saddula Bathukamma), Dussehra/Vijayadashami",17698,17698
Sri Rama Chandra Temple - Ammapalli,Ranga Reddy,Temple,2024,November,Post-Monsoon,Diwali/Deepavali,6848,6848
Sri Rama Chandra Temple - Ammapalli,Ranga Reddy,Temple,2024,December,Winter,Christmas,7413,7413
Sri Rama Chandra Temple - Ammapalli,Ranga Reddy,Temple,2025,January,Winter,"Bhogi, Sankranti/Pongal, New Year's Day, Republic Day",15781,15781
Sri Rama Chandra Temple - Ammapalli,Ranga Reddy,Temple,2025,February,Winter,Maha Shivaratri,7506,7506
Sri Rama Chandra Temple - Ammapalli,Ranga Reddy,Temple,2025,March,Summer,"Holi, Ugadi, Eid-ul-Fitr",7077,7077
Sri Rama Chandra Temple - Ammapalli,Ranga Reddy,Temple,2025,April,Summer,"Sri Rama Navami, Ambedkar Jayanti",22736,22736
Sri Rama Chandra Temple - Ammapalli,Ranga Reddy,Temple,2025,May,Summer,May Day,7118,7118
Sri Rama Chandra Temple - Ammapalli,Ranga Reddy,Temple,2025,June,Monsoon,"Bakrid/Eid-ul-Adha, Telangana Formation Day",4369,4369
Sri Rama Chandra Temple - Ammapalli,Ranga Reddy,Temple,2025,July,Monsoon,Bonalu,4489,4489
Sri Rama Chandra Temple - Ammapalli,Ranga Reddy,Temple,2025,August,Monsoon,"Krishna Ashtami, Vinayaka Chavithi, Independence Day",4765,4765
Sri Rama Chandra Temple - Ammapalli,Ranga Reddy,Temple,2025,September,Monsoon,Bathukamma (Engili Pula to Saddula),4600,4600
Sri Rama Chandra Temple - Ammapalli,Ranga Reddy,Temple,2025,October,Post-Monsoon,"Vijaya Dasami/Dussehra, Diwali/Deepavali",17956,17956
Sri Rama Chandra Temple - Ammapalli,Ranga Reddy,Temple,2025,November,Post-Monsoon,No Major Festival / Public Holiday,8878,8878
Sri Rama Chandra Temple - Ammapalli,Ranga Reddy,Temple,2025,December,Winter,Christmas,7741,7741
Sri Sita Rama Temple,Bhadradri Kothagudem,Temple,2024,January,Winter,"Bhogi, Sankranti/Pongal, New Year's Day, Republic Day",15676,15676
Sri Sita Rama Temple,Bhadradri Kothagudem,Temple,2024,February,Winter,No Major Festival / Public Holiday,10326,10326
Sri Sita Rama Temple,Bhadradri Kothagudem,Temple,2024,March,Summer,"Maha Shivaratri, Holi",7078,7078
Sri Sita Rama Temple,Bhadradri Kothagudem,Temple,2024,April,Summer,"Ugadi, Sri Rama Navami, Eid-ul-Fitr, Ambedkar Jayanti",21629,21629
Sri Sita Rama Temple,Bhadradri Kothagudem,Temple,2024,May,Summer,May Day,7213,7213
Sri Sita Rama Temple,Bhadradri Kothagudem,Temple,2024,June,Monsoon,"Bakrid/Eid-ul-Adha, Telangana Formation Day",4392,4392
Sri Sita Rama Temple,Bhadradri Kothagudem,Temple,2024,July,Monsoon,Bonalu,4581,4581
Sri Sita Rama Temple,Bhadradri Kothagudem,Temple,2024,August,Monsoon,"Raksha Bandhan, Krishna Janmashtami, Independence Day",4407,4407
Sri Sita Rama Temple,Bhadradri Kothagudem,Temple,2024,September,Monsoon,"Ganesh Chaturthi, Engili Pula Bathukamma (start)",4441,4441
Sri Sita Rama Temple,Bhadradri Kothagudem,Temple,2024,October,Post-Monsoon,"Bathukamma (Saddula Bathukamma), Dussehra/Vijayadashami",16757,16757
Sri Sita Rama Temple,Bhadradri Kothagudem,Temple,2024,November,Post-Monsoon,Diwali/Deepavali,6770,6770
Sri Sita Rama Temple,Bhadradri Kothagudem,Temple,2024,December,Winter,Christmas,7419,7419
Sri Sita Rama Temple,Bhadradri Kothagudem,Temple,2025,January,Winter,"Bhogi, Sankranti/Pongal, New Year's Day, Republic Day",16936,16936
Sri Sita Rama Temple,Bhadradri Kothagudem,Temple,2025,February,Winter,Maha Shivaratri,7510,7510
Sri Sita Rama Temple,Bhadradri Kothagudem,Temple,2025,March,Summer,"Holi, Ugadi, Eid-ul-Fitr",7804,7804
Sri Sita Rama Temple,Bhadradri Kothagudem,Temple,2025,April,Summer,"Sri Rama Navami, Ambedkar Jayanti",21546,21546
Sri Sita Rama Temple,Bhadradri Kothagudem,Temple,2025,May,Summer,May Day,6902,6902
Sri Sita Rama Temple,Bhadradri Kothagudem,Temple,2025,June,Monsoon,"Bakrid/Eid-ul-Adha, Telangana Formation Day",4545,4545
Sri Sita Rama Temple,Bhadradri Kothagudem,Temple,2025,July,Monsoon,Bonalu,4726,4726
Sri Sita Rama Temple,Bhadradri Kothagudem,Temple,2025,August,Monsoon,"Krishna Ashtami, Vinayaka Chavithi, Independence Day",4256,4256
Sri Sita Rama Temple,Bhadradri Kothagudem,Temple,2025,September,Monsoon,Bathukamma (Engili Pula to Saddula),4539,4539
Sri Sita Rama Temple,Bhadradri Kothagudem,Temple,2025,October,Post-Monsoon,"Vijaya Dasami/Dussehra, Diwali/Deepavali",17982,17982
Sri Sita Rama Temple,Bhadradri Kothagudem,Temple,2025,November,Post-Monsoon,No Major Festival / Public Holiday,8692,8692
Sri Sita Rama Temple,Bhadradri Kothagudem,Temple,2025,December,Winter,Christmas,7838,7838
Sri Someswara Temple - Kolanupaka,Yadadri Bhuvanagiri,Temple,2024,January,Winter,"Bhogi, Sankranti/Pongal, New Year's Day, Republic Day",15934,15934
Sri Someswara Temple - Kolanupaka,Yadadri Bhuvanagiri,Temple,2024,February,Winter,No Major Festival / Public Holiday,9240,9240
Sri Someswara Temple - Kolanupaka,Yadadri Bhuvanagiri,Temple,2024,March,Summer,"Maha Shivaratri, Holi",7476,7476
Sri Someswara Temple - Kolanupaka,Yadadri Bhuvanagiri,Temple,2024,April,Summer,"Ugadi, Sri Rama Navami, Eid-ul-Fitr, Ambedkar Jayanti",7518,7518
Sri Someswara Temple - Kolanupaka,Yadadri Bhuvanagiri,Temple,2024,May,Summer,May Day,6904,6904
Sri Someswara Temple - Kolanupaka,Yadadri Bhuvanagiri,Temple,2024,June,Monsoon,"Bakrid/Eid-ul-Adha, Telangana Formation Day",4671,4671
Sri Someswara Temple - Kolanupaka,Yadadri Bhuvanagiri,Temple,2024,July,Monsoon,Bonalu,4694,4694
Sri Someswara Temple - Kolanupaka,Yadadri Bhuvanagiri,Temple,2024,August,Monsoon,"Raksha Bandhan, Krishna Janmashtami, Independence Day",4562,4562
Sri Someswara Temple - Kolanupaka,Yadadri Bhuvanagiri,Temple,2024,September,Monsoon,"Ganesh Chaturthi, Engili Pula Bathukamma (start)",4236,4236
Sri Someswara Temple - Kolanupaka,Yadadri Bhuvanagiri,Temple,2024,October,Post-Monsoon,"Bathukamma (Saddula Bathukamma), Dussehra/Vijayadashami",17654,17654
Sri Someswara Temple - Kolanupaka,Yadadri Bhuvanagiri,Temple,2024,November,Post-Monsoon,Diwali/Deepavali,6832,6832
Sri Someswara Temple - Kolanupaka,Yadadri Bhuvanagiri,Temple,2024,December,Winter,Christmas,7559,7559
Sri Someswara Temple - Kolanupaka,Yadadri Bhuvanagiri,Temple,2025,January,Winter,"Bhogi, Sankranti/Pongal, New Year's Day, Republic Day",16795,16795
Sri Someswara Temple - Kolanupaka,Yadadri Bhuvanagiri,Temple,2025,February,Winter,Maha Shivaratri,7365,7365
Sri Someswara Temple - Kolanupaka,Yadadri Bhuvanagiri,Temple,2025,March,Summer,"Holi, Ugadi, Eid-ul-Fitr",7780,7780
Sri Someswara Temple - Kolanupaka,Yadadri Bhuvanagiri,Temple,2025,April,Summer,"Sri Rama Navami, Ambedkar Jayanti",5449,5449
Sri Someswara Temple - Kolanupaka,Yadadri Bhuvanagiri,Temple,2025,May,Summer,May Day,7042,7042
Sri Someswara Temple - Kolanupaka,Yadadri Bhuvanagiri,Temple,2025,June,Monsoon,"Bakrid/Eid-ul-Adha, Telangana Formation Day",4232,4232
Sri Someswara Temple - Kolanupaka,Yadadri Bhuvanagiri,Temple,2025,July,Monsoon,Bonalu,4729,4729
Sri Someswara Temple - Kolanupaka,Yadadri Bhuvanagiri,Temple,2025,August,Monsoon,"Krishna Ashtami, Vinayaka Chavithi, Independence Day",4290,4290
Sri Someswara Temple - Kolanupaka,Yadadri Bhuvanagiri,Temple,2025,September,Monsoon,Bathukamma (Engili Pula to Saddula),4281,4281
Sri Someswara Temple - Kolanupaka,Yadadri Bhuvanagiri,Temple,2025,October,Post-Monsoon,"Vijaya Dasami/Dussehra, Diwali/Deepavali",16904,16904
Sri Someswara Temple - Kolanupaka,Yadadri Bhuvanagiri,Temple,2025,November,Post-Monsoon,No Major Festival / Public Holiday,8833,8833
Sri Someswara Temple - Kolanupaka,Yadadri Bhuvanagiri,Temple,2025,December,Winter,Christmas,7242,7242
Sri Veeranarayana Temple,Yadadri Bhuvanagiri,Temple,2024,January,Winter,"Bhogi, Sankranti/Pongal, New Year's Day, Republic Day",17451,17451
Sri Veeranarayana Temple,Yadadri Bhuvanagiri,Temple,2024,February,Winter,No Major Festival / Public Holiday,9742,9742
Sri Veeranarayana Temple,Yadadri Bhuvanagiri,Temple,2024,March,Summer,"Maha Shivaratri, Holi",6974,6974
Sri Veeranarayana Temple,Yadadri Bhuvanagiri,Temple,2024,April,Summer,"Ugadi, Sri Rama Navami, Eid-ul-Fitr, Ambedkar Jayanti",7089,7089
Sri Veeranarayana Temple,Yadadri Bhuvanagiri,Temple,2024,May,Summer,May Day,6752,6752
Sri Veeranarayana Temple,Yadadri Bhuvanagiri,Temple,2024,June,Monsoon,"Bakrid/Eid-ul-Adha, Telangana Formation Day",4542,4542
Sri Veeranarayana Temple,Yadadri Bhuvanagiri,Temple,2024,July,Monsoon,Bonalu,4270,4270
Sri Veeranarayana Temple,Yadadri Bhuvanagiri,Temple,2024,August,Monsoon,"Raksha Bandhan, Krishna Janmashtami, Independence Day",4739,4739
Sri Veeranarayana Temple,Yadadri Bhuvanagiri,Temple,2024,September,Monsoon,"Ganesh Chaturthi, Engili Pula Bathukamma (start)",4427,4427
Sri Veeranarayana Temple,Yadadri Bhuvanagiri,Temple,2024,October,Post-Monsoon,"Bathukamma (Saddula Bathukamma), Dussehra/Vijayadashami",18104,18104
Sri Veeranarayana Temple,Yadadri Bhuvanagiri,Temple,2024,November,Post-Monsoon,Diwali/Deepavali,7132,7132
Sri Veeranarayana Temple,Yadadri Bhuvanagiri,Temple,2024,December,Winter,Christmas,7729,7729
Sri Veeranarayana Temple,Yadadri Bhuvanagiri,Temple,2025,January,Winter,"Bhogi, Sankranti/Pongal, New Year's Day, Republic Day",16711,16711
Sri Veeranarayana Temple,Yadadri Bhuvanagiri,Temple,2025,February,Winter,Maha Shivaratri,7614,7614
Sri Veeranarayana Temple,Yadadri Bhuvanagiri,Temple,2025,March,Summer,"Holi, Ugadi, Eid-ul-Fitr",7532,7532
Sri Veeranarayana Temple,Yadadri Bhuvanagiri,Temple,2025,April,Summer,"Sri Rama Navami, Ambedkar Jayanti",5788,5788
Sri Veeranarayana Temple,Yadadri Bhuvanagiri,Temple,2025,May,Summer,May Day,6944,6944
Sri Veeranarayana Temple,Yadadri Bhuvanagiri,Temple,2025,June,Monsoon,"Bakrid/Eid-ul-Adha, Telangana Formation Day",4762,4762
Sri Veeranarayana Temple,Yadadri Bhuvanagiri,Temple,2025,July,Monsoon,Bonalu,4625,4625
Sri Veeranarayana Temple,Yadadri Bhuvanagiri,Temple,2025,August,Monsoon,"Krishna Ashtami, Vinayaka Chavithi, Independence Day",4649,4649
Sri Veeranarayana Temple,Yadadri Bhuvanagiri,Temple,2025,September,Monsoon,Bathukamma (Engili Pula to Saddula),4701,4701
Sri Veeranarayana Temple,Yadadri Bhuvanagiri,Temple,2025,October,Post-Monsoon,"Vijaya Dasami/Dussehra, Diwali/Deepavali",16661,16661
Sri Veeranarayana Temple,Yadadri Bhuvanagiri,Temple,2025,November,Post-Monsoon,No Major Festival / Public Holiday,8522,8522
Sri Veeranarayana Temple,Yadadri Bhuvanagiri,Temple,2025,December,Winter,Christmas,7484,7484
Sriram Sagar,Nizamabad,Lake/Reservoir,2024,January,Winter,"Bhogi, Sankranti/Pongal, New Year's Day, Republic Day",716,716
Sriram Sagar,Nizamabad,Lake/Reservoir,2024,February,Winter,No Major Festival / Public Holiday,793,793
Sriram Sagar,Nizamabad,Lake/Reservoir,2024,March,Summer,"Maha Shivaratri, Holi",562,562
Sriram Sagar,Nizamabad,Lake/Reservoir,2024,April,Summer,"Ugadi, Sri Rama Navami, Eid-ul-Fitr, Ambedkar Jayanti",551,551
Sriram Sagar,Nizamabad,Lake/Reservoir,2024,May,Summer,May Day,662,662
Sriram Sagar,Nizamabad,Lake/Reservoir,2024,June,Monsoon,"Bakrid/Eid-ul-Adha, Telangana Formation Day",459,459
Sriram Sagar,Nizamabad,Lake/Reservoir,2024,July,Monsoon,Bonalu,455,455
Sriram Sagar,Nizamabad,Lake/Reservoir,2024,August,Monsoon,"Raksha Bandhan, Krishna Janmashtami, Independence Day",457,457
Sriram Sagar,Nizamabad,Lake/Reservoir,2024,September,Monsoon,"Ganesh Chaturthi, Engili Pula Bathukamma (start)",427,427
Sriram Sagar,Nizamabad,Lake/Reservoir,2024,October,Post-Monsoon,"Bathukamma (Saddula Bathukamma), Dussehra/Vijayadashami",722,722
Sriram Sagar,Nizamabad,Lake/Reservoir,2024,November,Post-Monsoon,Diwali/Deepavali,680,680
Sriram Sagar,Nizamabad,Lake/Reservoir,2024,December,Winter,Christmas,733,733
